"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2026 19:30:00 - 03/01/2026 19:45:00","BZN|NL","Without Sequence","101.95","",""
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","BZN|NL","Without Sequence","98.67","",""
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","BZN|NL","Without Sequence","98.12","",""
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","BZN|NL","Without Sequence","98.02","",""
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","BZN|NL","Without Sequence","96.98","",""
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","BZN|NL","Without Sequence","93.59","",""
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","BZN|NL","Without Sequence","94.33","",""
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","BZN|NL","Without Sequence","91.18","",""
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","BZN|NL","Without Sequence","90.63","",""
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","BZN|NL","Without Sequence","85.46","",""
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","BZN|NL","Without Sequence","93.59","",""
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","BZN|NL","Without Sequence","90.30","",""
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","BZN|NL","Without Sequence","90.83","",""
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","BZN|NL","Without Sequence","86.99","",""
"03/01/2026 23:00:00 - 03/01/2026 23:15:00","BZN|NL","Without Sequence","91.44","",""
"03/01/2026 23:15:00 - 03/01/2026 23:30:00","BZN|NL","Without Sequence","86.48","",""
"03/01/2026 23:30:00 - 03/01/2026 23:45:00","BZN|NL","Without Sequence","84.80","",""
"03/01/2026 23:45:00 - 04/01/2026 00:00:00","BZN|NL","Without Sequence","84.80","",""
"04/01/2026 00:00:00 - 04/01/2026 00:15:00","BZN|NL","Without Sequence","94.01","",""
"04/01/2026 00:15:00 - 04/01/2026 00:30:00","BZN|NL","Without Sequence","89.42","",""
"04/01/2026 00:30:00 - 04/01/2026 00:45:00","BZN|NL","Without Sequence","87.78","",""
"04/01/2026 00:45:00 - 04/01/2026 01:00:00","BZN|NL","Without Sequence","84.08","",""
"04/01/2026 01:00:00 - 04/01/2026 01:15:00","BZN|NL","Without Sequence","87.72","",""
"04/01/2026 01:15:00 - 04/01/2026 01:30:00","BZN|NL","Without Sequence","85.43","",""
"04/01/2026 01:30:00 - 04/01/2026 01:45:00","BZN|NL","Without Sequence","84.24","",""
"04/01/2026 01:45:00 - 04/01/2026 02:00:00","BZN|NL","Without Sequence","83.93","",""
"04/01/2026 02:00:00 - 04/01/2026 02:15:00","BZN|NL","Without Sequence","87.13","",""
"04/01/2026 02:15:00 - 04/01/2026 02:30:00","BZN|NL","Without Sequence","84.85","",""
"04/01/2026 02:30:00 - 04/01/2026 02:45:00","BZN|NL","Without Sequence","84.18","",""
"04/01/2026 02:45:00 - 04/01/2026 03:00:00","BZN|NL","Without Sequence","84.01","",""
"04/01/2026 03:00:00 - 04/01/2026 03:15:00","BZN|NL","Without Sequence","84.63","",""
"04/01/2026 03:15:00 - 04/01/2026 03:30:00","BZN|NL","Without Sequence","83.87","",""
"04/01/2026 03:30:00 - 04/01/2026 03:45:00","BZN|NL","Without Sequence","83.43","",""
"04/01/2026 03:45:00 - 04/01/2026 04:00:00","BZN|NL","Without Sequence","83.05","",""
"04/01/2026 04:00:00 - 04/01/2026 04:15:00","BZN|NL","Without Sequence","82.60","",""
"04/01/2026 04:15:00 - 04/01/2026 04:30:00","BZN|NL","Without Sequence","82.19","",""
"04/01/2026 04:30:00 - 04/01/2026 04:45:00","BZN|NL","Without Sequence","82.41","",""
"04/01/2026 04:45:00 - 04/01/2026 05:00:00","BZN|NL","Without Sequence","83.03","",""
"04/01/2026 05:00:00 - 04/01/2026 05:15:00","BZN|NL","Without Sequence","82.51","",""
"04/01/2026 05:15:00 - 04/01/2026 05:30:00","BZN|NL","Without Sequence","83.18","",""
"04/01/2026 05:30:00 - 04/01/2026 05:45:00","BZN|NL","Without Sequence","84.01","",""
"04/01/2026 05:45:00 - 04/01/2026 06:00:00","BZN|NL","Without Sequence","83.93","",""
"04/01/2026 06:00:00 - 04/01/2026 06:15:00","BZN|NL","Without Sequence","82.71","",""
"04/01/2026 06:15:00 - 04/01/2026 06:30:00","BZN|NL","Without Sequence","84.00","",""
"04/01/2026 06:30:00 - 04/01/2026 06:45:00","BZN|NL","Without Sequence","83.70","",""
"04/01/2026 06:45:00 - 04/01/2026 07:00:00","BZN|NL","Without Sequence","84.79","",""
"04/01/2026 07:00:00 - 04/01/2026 07:15:00","BZN|NL","Without Sequence","84.49","",""
"04/01/2026 07:15:00 - 04/01/2026 07:30:00","BZN|NL","Without Sequence","84.50","",""
"04/01/2026 07:30:00 - 04/01/2026 07:45:00","BZN|NL","Without Sequence","86.90","",""
"04/01/2026 07:45:00 - 04/01/2026 08:00:00","BZN|NL","Without Sequence","90.10","",""
"04/01/2026 08:00:00 - 04/01/2026 08:15:00","BZN|NL","Without Sequence","86.53","",""
"04/01/2026 08:15:00 - 04/01/2026 08:30:00","BZN|NL","Without Sequence","87.56","",""
"04/01/2026 08:30:00 - 04/01/2026 08:45:00","BZN|NL","Without Sequence","88.85","",""
"04/01/2026 08:45:00 - 04/01/2026 09:00:00","BZN|NL","Without Sequence","89.59","",""
"04/01/2026 09:00:00 - 04/01/2026 09:15:00","BZN|NL","Without Sequence","94.02","",""
"04/01/2026 09:15:00 - 04/01/2026 09:30:00","BZN|NL","Without Sequence","96.00","",""
"04/01/2026 09:30:00 - 04/01/2026 09:45:00","BZN|NL","Without Sequence","95.99","",""
"04/01/2026 09:45:00 - 04/01/2026 10:00:00","BZN|NL","Without Sequence","91.19","",""
"04/01/2026 10:00:00 - 04/01/2026 10:15:00","BZN|NL","Without Sequence","103.94","",""
"04/01/2026 10:15:00 - 04/01/2026 10:30:00","BZN|NL","Without Sequence","97.19","",""
"04/01/2026 10:30:00 - 04/01/2026 10:45:00","BZN|NL","Without Sequence","90.92","",""
"04/01/2026 10:45:00 - 04/01/2026 11:00:00","BZN|NL","Without Sequence","86.97","",""
"04/01/2026 11:00:00 - 04/01/2026 11:15:00","BZN|NL","Without Sequence","93.85","",""
"04/01/2026 11:15:00 - 04/01/2026 11:30:00","BZN|NL","Without Sequence","89.99","",""
"04/01/2026 11:30:00 - 04/01/2026 11:45:00","BZN|NL","Without Sequence","89.96","",""
"04/01/2026 11:45:00 - 04/01/2026 12:00:00","BZN|NL","Without Sequence","89.71","",""
"04/01/2026 12:00:00 - 04/01/2026 12:15:00","BZN|NL","Without Sequence","91.30","",""
"04/01/2026 12:15:00 - 04/01/2026 12:30:00","BZN|NL","Without Sequence","89.70","",""
"04/01/2026 12:30:00 - 04/01/2026 12:45:00","BZN|NL","Without Sequence","89.94","",""
"04/01/2026 12:45:00 - 04/01/2026 13:00:00","BZN|NL","Without Sequence","87.23","",""
"04/01/2026 13:00:00 - 04/01/2026 13:15:00","BZN|NL","Without Sequence","86.20","",""
"04/01/2026 13:15:00 - 04/01/2026 13:30:00","BZN|NL","Without Sequence","85.27","",""
"04/01/2026 13:30:00 - 04/01/2026 13:45:00","BZN|NL","Without Sequence","86.19","",""
"04/01/2026 13:45:00 - 04/01/2026 14:00:00","BZN|NL","Without Sequence","89.45","",""
"04/01/2026 14:00:00 - 04/01/2026 14:15:00","BZN|NL","Without Sequence","83.50","",""
"04/01/2026 14:15:00 - 04/01/2026 14:30:00","BZN|NL","Without Sequence","89.51","",""
"04/01/2026 14:30:00 - 04/01/2026 14:45:00","BZN|NL","Without Sequence","93.38","",""
"04/01/2026 14:45:00 - 04/01/2026 15:00:00","BZN|NL","Without Sequence","100.91","",""
"04/01/2026 15:00:00 - 04/01/2026 15:15:00","BZN|NL","Without Sequence","83.52","",""
"04/01/2026 15:15:00 - 04/01/2026 15:30:00","BZN|NL","Without Sequence","90.62","",""
"04/01/2026 15:30:00 - 04/01/2026 15:45:00","BZN|NL","Without Sequence","95.07","",""
"04/01/2026 15:45:00 - 04/01/2026 16:00:00","BZN|NL","Without Sequence","102.47","",""
"04/01/2026 16:00:00 - 04/01/2026 16:15:00","BZN|NL","Without Sequence","85.44","",""
"04/01/2026 16:15:00 - 04/01/2026 16:30:00","BZN|NL","Without Sequence","97.58","",""
"04/01/2026 16:30:00 - 04/01/2026 16:45:00","BZN|NL","Without Sequence","102.26","",""
"04/01/2026 16:45:00 - 04/01/2026 17:00:00","BZN|NL","Without Sequence","111.63","",""
"04/01/2026 17:00:00 - 04/01/2026 17:15:00","BZN|NL","Without Sequence","113.99","",""
"04/01/2026 17:15:00 - 04/01/2026 17:30:00","BZN|NL","Without Sequence","119.02","",""
"04/01/2026 17:30:00 - 04/01/2026 17:45:00","BZN|NL","Without Sequence","117.50","",""
"04/01/2026 17:45:00 - 04/01/2026 18:00:00","BZN|NL","Without Sequence","123.19","",""
"04/01/2026 18:00:00 - 04/01/2026 18:15:00","BZN|NL","Without Sequence","121.00","",""
"04/01/2026 18:15:00 - 04/01/2026 18:30:00","BZN|NL","Without Sequence","120.93","",""
"04/01/2026 18:30:00 - 04/01/2026 18:45:00","BZN|NL","Without Sequence","119.49","",""
"04/01/2026 18:45:00 - 04/01/2026 19:00:00","BZN|NL","Without Sequence","123.30","",""
"04/01/2026 19:00:00 - 04/01/2026 19:15:00","BZN|NL","Without Sequence","123.50","",""
"04/01/2026 19:15:00 - 04/01/2026 19:30:00","BZN|NL","Without Sequence","120.92","",""
"04/01/2026 19:30:00 - 04/01/2026 19:45:00","BZN|NL","Without Sequence","119.38","",""
"04/01/2026 19:45:00 - 04/01/2026 20:00:00","BZN|NL","Without Sequence","115.06","",""
"04/01/2026 20:00:00 - 04/01/2026 20:15:00","BZN|NL","Without Sequence","121.30","",""
"04/01/2026 20:15:00 - 04/01/2026 20:30:00","BZN|NL","Without Sequence","115.33","",""
"04/01/2026 20:30:00 - 04/01/2026 20:45:00","BZN|NL","Without Sequence","110.00","",""
"04/01/2026 20:45:00 - 04/01/2026 21:00:00","BZN|NL","Without Sequence","103.17","",""
"04/01/2026 21:00:00 - 04/01/2026 21:15:00","BZN|NL","Without Sequence","106.87","",""
"04/01/2026 21:15:00 - 04/01/2026 21:30:00","BZN|NL","Without Sequence","101.70","",""
"04/01/2026 21:30:00 - 04/01/2026 21:45:00","BZN|NL","Without Sequence","97.55","",""
"04/01/2026 21:45:00 - 04/01/2026 22:00:00","BZN|NL","Without Sequence","92.63","",""
"04/01/2026 22:00:00 - 04/01/2026 22:15:00","BZN|NL","Without Sequence","97.65","",""
"04/01/2026 22:15:00 - 04/01/2026 22:30:00","BZN|NL","Without Sequence","96.28","",""
"04/01/2026 22:30:00 - 04/01/2026 22:45:00","BZN|NL","Without Sequence","97.83","",""
"04/01/2026 22:45:00 - 04/01/2026 23:00:00","BZN|NL","Without Sequence","90.68","",""
"04/01/2026 23:00:00 - 04/01/2026 23:15:00","BZN|NL","Without Sequence","97.61","",""
"04/01/2026 23:15:00 - 04/01/2026 23:30:00","BZN|NL","Without Sequence","89.73","",""
"04/01/2026 23:30:00 - 04/01/2026 23:45:00","BZN|NL","Without Sequence","86.33","",""
"04/01/2026 23:45:00 - 05/01/2026 00:00:00","BZN|NL","Without Sequence","86.33","",""
"05/01/2026 00:00:00 - 05/01/2026 00:15:00","BZN|NL","Without Sequence","107.81","",""
"05/01/2026 00:15:00 - 05/01/2026 00:30:00","BZN|NL","Without Sequence","91.48","",""
"05/01/2026 00:30:00 - 05/01/2026 00:45:00","BZN|NL","Without Sequence","87.94","",""
"05/01/2026 00:45:00 - 05/01/2026 01:00:00","BZN|NL","Without Sequence","82.58","",""
"05/01/2026 01:00:00 - 05/01/2026 01:15:00","BZN|NL","Without Sequence","92.96","",""
"05/01/2026 01:15:00 - 05/01/2026 01:30:00","BZN|NL","Without Sequence","90.00","",""
"05/01/2026 01:30:00 - 05/01/2026 01:45:00","BZN|NL","Without Sequence","86.74","",""
"05/01/2026 01:45:00 - 05/01/2026 02:00:00","BZN|NL","Without Sequence","85.69","",""
"05/01/2026 02:00:00 - 05/01/2026 02:15:00","BZN|NL","Without Sequence","87.21","",""
"05/01/2026 02:15:00 - 05/01/2026 02:30:00","BZN|NL","Without Sequence","86.61","",""
"05/01/2026 02:30:00 - 05/01/2026 02:45:00","BZN|NL","Without Sequence","86.93","",""
"05/01/2026 02:45:00 - 05/01/2026 03:00:00","BZN|NL","Without Sequence","85.28","",""
"05/01/2026 03:00:00 - 05/01/2026 03:15:00","BZN|NL","Without Sequence","86.36","",""
"05/01/2026 03:15:00 - 05/01/2026 03:30:00","BZN|NL","Without Sequence","85.97","",""
"05/01/2026 03:30:00 - 05/01/2026 03:45:00","BZN|NL","Without Sequence","85.74","",""
"05/01/2026 03:45:00 - 05/01/2026 04:00:00","BZN|NL","Without Sequence","87.18","",""
"05/01/2026 04:00:00 - 05/01/2026 04:15:00","BZN|NL","Without Sequence","86.25","",""
"05/01/2026 04:15:00 - 05/01/2026 04:30:00","BZN|NL","Without Sequence","86.73","",""
"05/01/2026 04:30:00 - 05/01/2026 04:45:00","BZN|NL","Without Sequence","87.01","",""
"05/01/2026 04:45:00 - 05/01/2026 05:00:00","BZN|NL","Without Sequence","89.99","",""
"05/01/2026 05:00:00 - 05/01/2026 05:15:00","BZN|NL","Without Sequence","87.46","",""
"05/01/2026 05:15:00 - 05/01/2026 05:30:00","BZN|NL","Without Sequence","88.35","",""
"05/01/2026 05:30:00 - 05/01/2026 05:45:00","BZN|NL","Without Sequence","89.11","",""
"05/01/2026 05:45:00 - 05/01/2026 06:00:00","BZN|NL","Without Sequence","98.51","",""
"05/01/2026 06:00:00 - 05/01/2026 06:15:00","BZN|NL","Without Sequence","87.38","",""
"05/01/2026 06:15:00 - 05/01/2026 06:30:00","BZN|NL","Without Sequence","104.90","",""
"05/01/2026 06:30:00 - 05/01/2026 06:45:00","BZN|NL","Without Sequence","118.71","",""
"05/01/2026 06:45:00 - 05/01/2026 07:00:00","BZN|NL","Without Sequence","125.10","",""
"05/01/2026 07:00:00 - 05/01/2026 07:15:00","BZN|NL","Without Sequence","114.46","",""
"05/01/2026 07:15:00 - 05/01/2026 07:30:00","BZN|NL","Without Sequence","120.92","",""
"05/01/2026 07:30:00 - 05/01/2026 07:45:00","BZN|NL","Without Sequence","132.96","",""
"05/01/2026 07:45:00 - 05/01/2026 08:00:00","BZN|NL","Without Sequence","148.91","",""
"05/01/2026 08:00:00 - 05/01/2026 08:15:00","BZN|NL","Without Sequence","145.35","",""
"05/01/2026 08:15:00 - 05/01/2026 08:30:00","BZN|NL","Without Sequence","156.49","",""
"05/01/2026 08:30:00 - 05/01/2026 08:45:00","BZN|NL","Without Sequence","148.97","",""
"05/01/2026 08:45:00 - 05/01/2026 09:00:00","BZN|NL","Without Sequence","153.89","",""
"05/01/2026 09:00:00 - 05/01/2026 09:15:00","BZN|NL","Without Sequence","162.99","",""
"05/01/2026 09:15:00 - 05/01/2026 09:30:00","BZN|NL","Without Sequence","161.49","",""
"05/01/2026 09:30:00 - 05/01/2026 09:45:00","BZN|NL","Without Sequence","147.22","",""
"05/01/2026 09:45:00 - 05/01/2026 10:00:00","BZN|NL","Without Sequence","136.90","",""
"05/01/2026 10:00:00 - 05/01/2026 10:15:00","BZN|NL","Without Sequence","162.46","",""
"05/01/2026 10:15:00 - 05/01/2026 10:30:00","BZN|NL","Without Sequence","143.36","",""
"05/01/2026 10:30:00 - 05/01/2026 10:45:00","BZN|NL","Without Sequence","138.94","",""
"05/01/2026 10:45:00 - 05/01/2026 11:00:00","BZN|NL","Without Sequence","132.44","",""
"05/01/2026 11:00:00 - 05/01/2026 11:15:00","BZN|NL","Without Sequence","138.05","",""
"05/01/2026 11:15:00 - 05/01/2026 11:30:00","BZN|NL","Without Sequence","135.47","",""
"05/01/2026 11:30:00 - 05/01/2026 11:45:00","BZN|NL","Without Sequence","134.73","",""
"05/01/2026 11:45:00 - 05/01/2026 12:00:00","BZN|NL","Without Sequence","132.53","",""
"05/01/2026 12:00:00 - 05/01/2026 12:15:00","BZN|NL","Without Sequence","133.13","",""
"05/01/2026 12:15:00 - 05/01/2026 12:30:00","BZN|NL","Without Sequence","131.58","",""
"05/01/2026 12:30:00 - 05/01/2026 12:45:00","BZN|NL","Without Sequence","132.30","",""
"05/01/2026 12:45:00 - 05/01/2026 13:00:00","BZN|NL","Without Sequence","133.17","",""
"05/01/2026 13:00:00 - 05/01/2026 13:15:00","BZN|NL","Without Sequence","130.23","",""
"05/01/2026 13:15:00 - 05/01/2026 13:30:00","BZN|NL","Without Sequence","129.21","",""
"05/01/2026 13:30:00 - 05/01/2026 13:45:00","BZN|NL","Without Sequence","132.23","",""
"05/01/2026 13:45:00 - 05/01/2026 14:00:00","BZN|NL","Without Sequence","134.97","",""
"05/01/2026 14:00:00 - 05/01/2026 14:15:00","BZN|NL","Without Sequence","125.77","",""
"05/01/2026 14:15:00 - 05/01/2026 14:30:00","BZN|NL","Without Sequence","128.67","",""
"05/01/2026 14:30:00 - 05/01/2026 14:45:00","BZN|NL","Without Sequence","136.67","",""
"05/01/2026 14:45:00 - 05/01/2026 15:00:00","BZN|NL","Without Sequence","155.31","",""
"05/01/2026 15:00:00 - 05/01/2026 15:15:00","BZN|NL","Without Sequence","132.89","",""
"05/01/2026 15:15:00 - 05/01/2026 15:30:00","BZN|NL","Without Sequence","140.50","",""
"05/01/2026 15:30:00 - 05/01/2026 15:45:00","BZN|NL","Without Sequence","160.38","",""
"05/01/2026 15:45:00 - 05/01/2026 16:00:00","BZN|NL","Without Sequence","154.30","",""
"05/01/2026 16:00:00 - 05/01/2026 16:15:00","BZN|NL","Without Sequence","158.45","",""
"05/01/2026 16:15:00 - 05/01/2026 16:30:00","BZN|NL","Without Sequence","162.39","",""
"05/01/2026 16:30:00 - 05/01/2026 16:45:00","BZN|NL","Without Sequence","185.96","",""
"05/01/2026 16:45:00 - 05/01/2026 17:00:00","BZN|NL","Without Sequence","197.20","",""
"05/01/2026 17:00:00 - 05/01/2026 17:15:00","BZN|NL","Without Sequence","188.82","",""
"05/01/2026 17:15:00 - 05/01/2026 17:30:00","BZN|NL","Without Sequence","208.00","",""
"05/01/2026 17:30:00 - 05/01/2026 17:45:00","BZN|NL","Without Sequence","244.39","",""
"05/01/2026 17:45:00 - 05/01/2026 18:00:00","BZN|NL","Without Sequence","243.18","",""
"05/01/2026 18:00:00 - 05/01/2026 18:15:00","BZN|NL","Without Sequence","219.44","",""
"05/01/2026 18:15:00 - 05/01/2026 18:30:00","BZN|NL","Without Sequence","216.52","",""
"05/01/2026 18:30:00 - 05/01/2026 18:45:00","BZN|NL","Without Sequence","217.38","",""
"05/01/2026 18:45:00 - 05/01/2026 19:00:00","BZN|NL","Without Sequence","201.00","",""
"05/01/2026 19:00:00 - 05/01/2026 19:15:00","BZN|NL","Without Sequence","222.12","",""
"05/01/2026 19:15:00 - 05/01/2026 19:30:00","BZN|NL","Without Sequence","208.97","",""
"05/01/2026 19:30:00 - 05/01/2026 19:45:00","BZN|NL","Without Sequence","162.00","",""
"05/01/2026 19:45:00 - 05/01/2026 20:00:00","BZN|NL","Without Sequence","138.11","",""
"05/01/2026 20:00:00 - 05/01/2026 20:15:00","BZN|NL","Without Sequence","171.30","",""
"05/01/2026 20:15:00 - 05/01/2026 20:30:00","BZN|NL","Without Sequence","146.73","",""
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","BZN|NL","Without Sequence","138.09","",""
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","BZN|NL","Without Sequence","132.01","",""
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","BZN|NL","Without Sequence","137.82","",""
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","BZN|NL","Without Sequence","135.05","",""
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","BZN|NL","Without Sequence","125.76","",""
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","BZN|NL","Without Sequence","117.78","",""
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","BZN|NL","Without Sequence","128.71","",""
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","BZN|NL","Without Sequence","122.48","",""
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","BZN|NL","Without Sequence","124.17","",""
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","BZN|NL","Without Sequence","120.04","",""
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","BZN|NL","Without Sequence","119.51","",""
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","BZN|NL","Without Sequence","112.41","",""
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","BZN|NL","Without Sequence","107.26","",""
"05/01/2026 23:45:00 - 06/01/2026 00:00:00","BZN|NL","Without Sequence","107.26","",""
"06/01/2026 00:00:00 - 06/01/2026 00:15:00","BZN|NL","Without Sequence","114.77","",""
"06/01/2026 00:15:00 - 06/01/2026 00:30:00","BZN|NL","Without Sequence","107.38","",""
"06/01/2026 00:30:00 - 06/01/2026 00:45:00","BZN|NL","Without Sequence","100.90","",""
"06/01/2026 00:45:00 - 06/01/2026 01:00:00","BZN|NL","Without Sequence","95.73","",""
"06/01/2026 01:00:00 - 06/01/2026 01:15:00","BZN|NL","Without Sequence","110.00","",""
"06/01/2026 01:15:00 - 06/01/2026 01:30:00","BZN|NL","Without Sequence","106.42","",""
"06/01/2026 01:30:00 - 06/01/2026 01:45:00","BZN|NL","Without Sequence","102.27","",""
"06/01/2026 01:45:00 - 06/01/2026 02:00:00","BZN|NL","Without Sequence","99.71","",""
"06/01/2026 02:00:00 - 06/01/2026 02:15:00","BZN|NL","Without Sequence","104.37","",""
"06/01/2026 02:15:00 - 06/01/2026 02:30:00","BZN|NL","Without Sequence","100.84","",""
"06/01/2026 02:30:00 - 06/01/2026 02:45:00","BZN|NL","Without Sequence","100.86","",""
"06/01/2026 02:45:00 - 06/01/2026 03:00:00","BZN|NL","Without Sequence","100.11","",""
"06/01/2026 03:00:00 - 06/01/2026 03:15:00","BZN|NL","Without Sequence","101.03","",""
"06/01/2026 03:15:00 - 06/01/2026 03:30:00","BZN|NL","Without Sequence","100.05","",""
"06/01/2026 03:30:00 - 06/01/2026 03:45:00","BZN|NL","Without Sequence","100.01","",""
"06/01/2026 03:45:00 - 06/01/2026 04:00:00","BZN|NL","Without Sequence","99.26","",""
"06/01/2026 04:00:00 - 06/01/2026 04:15:00","BZN|NL","Without Sequence","99.11","",""
"06/01/2026 04:15:00 - 06/01/2026 04:30:00","BZN|NL","Without Sequence","99.88","",""
"06/01/2026 04:30:00 - 06/01/2026 04:45:00","BZN|NL","Without Sequence","104.01","",""
"06/01/2026 04:45:00 - 06/01/2026 05:00:00","BZN|NL","Without Sequence","106.81","",""
"06/01/2026 05:00:00 - 06/01/2026 05:15:00","BZN|NL","Without Sequence","100.39","",""
"06/01/2026 05:15:00 - 06/01/2026 05:30:00","BZN|NL","Without Sequence","102.33","",""
"06/01/2026 05:30:00 - 06/01/2026 05:45:00","BZN|NL","Without Sequence","110.78","",""
"06/01/2026 05:45:00 - 06/01/2026 06:00:00","BZN|NL","Without Sequence","114.50","",""
"06/01/2026 06:00:00 - 06/01/2026 06:15:00","BZN|NL","Without Sequence","112.07","",""
"06/01/2026 06:15:00 - 06/01/2026 06:30:00","BZN|NL","Without Sequence","117.75","",""
"06/01/2026 06:30:00 - 06/01/2026 06:45:00","BZN|NL","Without Sequence","121.42","",""
"06/01/2026 06:45:00 - 06/01/2026 07:00:00","BZN|NL","Without Sequence","133.91","",""
"06/01/2026 07:00:00 - 06/01/2026 07:15:00","BZN|NL","Without Sequence","121.67","",""
"06/01/2026 07:15:00 - 06/01/2026 07:30:00","BZN|NL","Without Sequence","137.90","",""
"06/01/2026 07:30:00 - 06/01/2026 07:45:00","BZN|NL","Without Sequence","147.43","",""
"06/01/2026 07:45:00 - 06/01/2026 08:00:00","BZN|NL","Without Sequence","146.99","",""
"06/01/2026 08:00:00 - 06/01/2026 08:15:00","BZN|NL","Without Sequence","153.51","",""
"06/01/2026 08:15:00 - 06/01/2026 08:30:00","BZN|NL","Without Sequence","168.72","",""
"06/01/2026 08:30:00 - 06/01/2026 08:45:00","BZN|NL","Without Sequence","170.95","",""
"06/01/2026 08:45:00 - 06/01/2026 09:00:00","BZN|NL","Without Sequence","163.56","",""
"06/01/2026 09:00:00 - 06/01/2026 09:15:00","BZN|NL","Without Sequence","189.91","",""
"06/01/2026 09:15:00 - 06/01/2026 09:30:00","BZN|NL","Without Sequence","169.97","",""
"06/01/2026 09:30:00 - 06/01/2026 09:45:00","BZN|NL","Without Sequence","166.34","",""
"06/01/2026 09:45:00 - 06/01/2026 10:00:00","BZN|NL","Without Sequence","149.06","",""
"06/01/2026 10:00:00 - 06/01/2026 10:15:00","BZN|NL","Without Sequence","176.85","",""
"06/01/2026 10:15:00 - 06/01/2026 10:30:00","BZN|NL","Without Sequence","150.10","",""
